,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
37,AMD9,NORMAL4,"(496, 512)",62.65211868286133,0.19599628448486328,0.21003389358520508,0.0010046958923339844,0.11697244644165039,0.32801103591918945
20,AMD9,DME15,"(496, 512)",62.652706146240234,0.19599628448486328,0.15504193305969238,0.0009889602661132812,0.11896705627441406,0.2749979496002197
27,AMD9,DME8,"(496, 512)",62.66571044921875,0.19599628448486328,0.15500283241271973,0.0009963512420654297,0.11498308181762695,0.2709822654724121
35,AMD9,NORMAL2,"(496, 512)",62.6733512878418,0.19599628448486328,0.2075803279876709,0.0009968280792236328,0.12000823020935059,0.3285853862762451
32,AMD9,NORMAL13,"(496, 512)",62.6738166809082,0.19599628448486328,0.20899033546447754,0.001994609832763672,0.11703372001647949,0.3280186653137207
42,AMD9,NORMAL9,"(496, 512)",62.68418884277344,0.19599628448486328,0.2130115032196045,0.0009882450103759766,0.11597824096679688,0.32997798919677734
11,AMD9,AMD6,"(496, 512)",62.686553955078125,0.19599628448486328,0.08099102973937988,0.00102996826171875,0.11696743965148926,0.1989884376525879
4,AMD9,AMD13,"(496, 512)",62.68758773803711,0.19599628448486328,0.07802176475524902,0.001004934310913086,0.11898636817932129,0.1980130672454834
9,AMD9,AMD4,"(496, 512)",62.7384033203125,0.19599628448486328,0.0780324935913086,0.001995563507080078,0.11498022079467773,0.1950082778930664
21,AMD9,DME2,"(496, 512)",62.74149703979492,0.19599628448486328,0.20199847221374512,0.0010039806365966797,0.11500215530395508,0.3180046081542969
38,AMD9,NORMAL5,"(496, 512)",62.74382400512695,0.19599628448486328,0.20998907089233398,0.0010001659393310547,0.11999988555908203,0.33098912239074707
6,AMD9,AMD15,"(496, 512)",62.756805419921875,0.19599628448486328,0.1045382022857666,0.0010318756103515625,0.11597323417663574,0.2215433120727539
14,AMD9,DME1,"(496, 512)",62.779388427734375,0.19599628448486328,0.19999980926513672,0.0009996891021728516,0.21500873565673828,0.41600823402404785
12,AMD9,AMD7,"(496, 512)",62.798301696777344,0.19599628448486328,0.21003293991088867,0.0009982585906982422,0.11799287796020508,0.329024076461792
3,AMD9,AMD12,"(496, 512)",62.80073928833008,0.19599628448486328,0.07802367210388184,0.0010006427764892578,0.11997795104980469,0.19900226593017578
22,AMD9,DME3,"(496, 512)",62.84104919433594,0.19599628448486328,0.21402359008789062,0.0020017623901367188,0.11497974395751953,0.3310050964355469
16,AMD9,DME11,"(496, 512)",62.85296630859375,0.19599628448486328,0.14799857139587402,0.0,0.11900043487548828,0.2669990062713623
7,AMD9,AMD2,"(496, 512)",62.87183380126953,0.19599628448486328,0.10502219200134277,0.0010004043579101562,0.11698603630065918,0.2230086326599121
19,AMD9,DME14,"(496, 512)",62.88059616088867,0.19599628448486328,0.15501809120178223,0.0010018348693847656,0.11497187614440918,0.27099180221557617
15,AMD9,DME10,"(496, 512)",62.9013786315918,0.19599628448486328,0.0760183334350586,0.0010051727294921875,0.1139681339263916,0.19099164009094238
2,AMD9,AMD11,"(496, 512)",62.926597595214844,0.19599628448486328,0.08203387260437012,0.0009884834289550781,0.11997604370117188,0.20299839973449707
0,AMD9,AMD1,"(496, 512)",62.92737579345703,0.19599628448486328,0.10796976089477539,0.0009996891021728516,0.11601948738098145,0.2249889373779297
8,AMD9,AMD3,"(496, 512)",62.96136474609375,0.19599628448486328,0.10201835632324219,0.0009989738464355469,0.11997175216674805,0.22298908233642578
1,AMD9,AMD10,"(496, 512)",63.075950622558594,0.19599628448486328,0.19701266288757324,0.0009982585906982422,0.11497116088867188,0.31298208236694336
